ID,NLP methods
23501,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23503,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23504,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23511,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23521,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23531,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23545,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23551,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23553,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23556,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23561,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23572,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23577,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23586,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23592,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23617,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23637,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23639,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23644,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23656,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23668,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23677,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23692,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23696,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23712,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23714,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23720,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23721,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23726,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23755,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23758,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23786,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23794,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23796,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23799,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23804,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23810,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23818,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23824,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23829,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23854,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23859,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23864,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23865,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23871,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23875,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23912,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23914,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23928,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23933,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23934,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23935,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23954,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23956,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23963,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23964,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23965,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23975,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
23983,"Word embeddings/vectors (GLoVe, fastText, word2vec)"
3,"Encoder-decoder models (seq2seq, vanilla transformers)"
7,"Encoder-decoder models (seq2seq, vanilla transformers)"
9,"Encoder-decoder models (seq2seq, vanilla transformers)"
18,"Encoder-decoder models (seq2seq, vanilla transformers)"
34,"Encoder-decoder models (seq2seq, vanilla transformers)"
35,"Encoder-decoder models (seq2seq, vanilla transformers)"
43,"Encoder-decoder models (seq2seq, vanilla transformers)"
77,"Encoder-decoder models (seq2seq, vanilla transformers)"
83,"Encoder-decoder models (seq2seq, vanilla transformers)"
110,"Encoder-decoder models (seq2seq, vanilla transformers)"
123,"Encoder-decoder models (seq2seq, vanilla transformers)"
131,"Encoder-decoder models (seq2seq, vanilla transformers)"
133,"Encoder-decoder models (seq2seq, vanilla transformers)"
160,"Encoder-decoder models (seq2seq, vanilla transformers)"
200,"Encoder-decoder models (seq2seq, vanilla transformers)"
273,"Encoder-decoder models (seq2seq, vanilla transformers)"
283,"Encoder-decoder models (seq2seq, vanilla transformers)"
302,"Encoder-decoder models (seq2seq, vanilla transformers)"
337,"Encoder-decoder models (seq2seq, vanilla transformers)"
338,"Encoder-decoder models (seq2seq, vanilla transformers)"
343,"Encoder-decoder models (seq2seq, vanilla transformers)"
367,"Encoder-decoder models (seq2seq, vanilla transformers)"
378,"Encoder-decoder models (seq2seq, vanilla transformers)"
388,"Encoder-decoder models (seq2seq, vanilla transformers)"
389,"Encoder-decoder models (seq2seq, vanilla transformers)"
393,"Encoder-decoder models (seq2seq, vanilla transformers)"
406,"Encoder-decoder models (seq2seq, vanilla transformers)"
418,"Encoder-decoder models (seq2seq, vanilla transformers)"
422,"Encoder-decoder models (seq2seq, vanilla transformers)"
425,"Encoder-decoder models (seq2seq, vanilla transformers)"
446,"Encoder-decoder models (seq2seq, vanilla transformers)"
449,"Encoder-decoder models (seq2seq, vanilla transformers)"
481,"Encoder-decoder models (seq2seq, vanilla transformers)"
500,"Encoder-decoder models (seq2seq, vanilla transformers)"
507,"Encoder-decoder models (seq2seq, vanilla transformers)"
523,"Encoder-decoder models (seq2seq, vanilla transformers)"
557,"Encoder-decoder models (seq2seq, vanilla transformers)"
580,"Encoder-decoder models (seq2seq, vanilla transformers)"
585,"Encoder-decoder models (seq2seq, vanilla transformers)"
597,"Encoder-decoder models (seq2seq, vanilla transformers)"
598,"Encoder-decoder models (seq2seq, vanilla transformers)"
621,"Encoder-decoder models (seq2seq, vanilla transformers)"
625,"Encoder-decoder models (seq2seq, vanilla transformers)"
633,"Encoder-decoder models (seq2seq, vanilla transformers)"
634,"Encoder-decoder models (seq2seq, vanilla transformers)"
638,"Encoder-decoder models (seq2seq, vanilla transformers)"
687,"Encoder-decoder models (seq2seq, vanilla transformers)"
705,"Encoder-decoder models (seq2seq, vanilla transformers)"
720,"Encoder-decoder models (seq2seq, vanilla transformers)"
726,"Encoder-decoder models (seq2seq, vanilla transformers)"
727,"Encoder-decoder models (seq2seq, vanilla transformers)"
769,"Encoder-decoder models (seq2seq, vanilla transformers)"
787,"Encoder-decoder models (seq2seq, vanilla transformers)"
788,"Encoder-decoder models (seq2seq, vanilla transformers)"
789,"Encoder-decoder models (seq2seq, vanilla transformers)"
801,"Encoder-decoder models (seq2seq, vanilla transformers)"
811,"Encoder-decoder models (seq2seq, vanilla transformers)"
822,"Encoder-decoder models (seq2seq, vanilla transformers)"
835,"Encoder-decoder models (seq2seq, vanilla transformers)"
836,"Encoder-decoder models (seq2seq, vanilla transformers)"
843,"Encoder-decoder models (seq2seq, vanilla transformers)"
855,"Encoder-decoder models (seq2seq, vanilla transformers)"
858,"Encoder-decoder models (seq2seq, vanilla transformers)"
893,"Encoder-decoder models (seq2seq, vanilla transformers)"
914,"Encoder-decoder models (seq2seq, vanilla transformers)"
924,"Encoder-decoder models (seq2seq, vanilla transformers)"
932,"Encoder-decoder models (seq2seq, vanilla transformers)"
941,"Encoder-decoder models (seq2seq, vanilla transformers)"
952,"Encoder-decoder models (seq2seq, vanilla transformers)"
962,"Encoder-decoder models (seq2seq, vanilla transformers)"
998,"Encoder-decoder models (seq2seq, vanilla transformers)"
1012,"Encoder-decoder models (seq2seq, vanilla transformers)"
1014,"Encoder-decoder models (seq2seq, vanilla transformers)"
1036,"Encoder-decoder models (seq2seq, vanilla transformers)"
1041,"Encoder-decoder models (seq2seq, vanilla transformers)"
1043,"Encoder-decoder models (seq2seq, vanilla transformers)"
1055,"Encoder-decoder models (seq2seq, vanilla transformers)"
1060,"Encoder-decoder models (seq2seq, vanilla transformers)"
1090,"Encoder-decoder models (seq2seq, vanilla transformers)"
1091,"Encoder-decoder models (seq2seq, vanilla transformers)"
1115,"Encoder-decoder models (seq2seq, vanilla transformers)"
1125,"Encoder-decoder models (seq2seq, vanilla transformers)"
1129,"Encoder-decoder models (seq2seq, vanilla transformers)"
1144,"Encoder-decoder models (seq2seq, vanilla transformers)"
1186,"Encoder-decoder models (seq2seq, vanilla transformers)"
1191,"Encoder-decoder models (seq2seq, vanilla transformers)"
1193,"Encoder-decoder models (seq2seq, vanilla transformers)"
1213,"Encoder-decoder models (seq2seq, vanilla transformers)"
1221,"Encoder-decoder models (seq2seq, vanilla transformers)"
1251,"Encoder-decoder models (seq2seq, vanilla transformers)"
1257,"Encoder-decoder models (seq2seq, vanilla transformers)"
1269,"Encoder-decoder models (seq2seq, vanilla transformers)"
1297,"Encoder-decoder models (seq2seq, vanilla transformers)"
1304,"Encoder-decoder models (seq2seq, vanilla transformers)"
1332,"Encoder-decoder models (seq2seq, vanilla transformers)"
1345,"Encoder-decoder models (seq2seq, vanilla transformers)"
1354,"Encoder-decoder models (seq2seq, vanilla transformers)"
1370,"Encoder-decoder models (seq2seq, vanilla transformers)"
1382,"Encoder-decoder models (seq2seq, vanilla transformers)"
1388,"Encoder-decoder models (seq2seq, vanilla transformers)"
1392,"Encoder-decoder models (seq2seq, vanilla transformers)"
1454,"Encoder-decoder models (seq2seq, vanilla transformers)"
1464,"Encoder-decoder models (seq2seq, vanilla transformers)"
1466,"Encoder-decoder models (seq2seq, vanilla transformers)"
1470,"Encoder-decoder models (seq2seq, vanilla transformers)"
1480,"Encoder-decoder models (seq2seq, vanilla transformers)"
1484,"Encoder-decoder models (seq2seq, vanilla transformers)"
1499,"Encoder-decoder models (seq2seq, vanilla transformers)"
1506,"Encoder-decoder models (seq2seq, vanilla transformers)"
1521,"Encoder-decoder models (seq2seq, vanilla transformers)"
1526,"Encoder-decoder models (seq2seq, vanilla transformers)"
1531,"Encoder-decoder models (seq2seq, vanilla transformers)"
1541,"Encoder-decoder models (seq2seq, vanilla transformers)"
1542,"Encoder-decoder models (seq2seq, vanilla transformers)"
1548,"Encoder-decoder models (seq2seq, vanilla transformers)"
1569,"Encoder-decoder models (seq2seq, vanilla transformers)"
1587,"Encoder-decoder models (seq2seq, vanilla transformers)"
1599,"Encoder-decoder models (seq2seq, vanilla transformers)"
1601,"Encoder-decoder models (seq2seq, vanilla transformers)"
1603,"Encoder-decoder models (seq2seq, vanilla transformers)"
1607,"Encoder-decoder models (seq2seq, vanilla transformers)"
1618,"Encoder-decoder models (seq2seq, vanilla transformers)"
1654,"Encoder-decoder models (seq2seq, vanilla transformers)"
1661,"Encoder-decoder models (seq2seq, vanilla transformers)"
1670,"Encoder-decoder models (seq2seq, vanilla transformers)"
1686,"Encoder-decoder models (seq2seq, vanilla transformers)"
1697,"Encoder-decoder models (seq2seq, vanilla transformers)"
1739,"Encoder-decoder models (seq2seq, vanilla transformers)"
1744,"Encoder-decoder models (seq2seq, vanilla transformers)"
1747,"Encoder-decoder models (seq2seq, vanilla transformers)"
1755,"Encoder-decoder models (seq2seq, vanilla transformers)"
1815,"Encoder-decoder models (seq2seq, vanilla transformers)"
1824,"Encoder-decoder models (seq2seq, vanilla transformers)"
1830,"Encoder-decoder models (seq2seq, vanilla transformers)"
1858,"Encoder-decoder models (seq2seq, vanilla transformers)"
1867,"Encoder-decoder models (seq2seq, vanilla transformers)"
1878,"Encoder-decoder models (seq2seq, vanilla transformers)"
1883,"Encoder-decoder models (seq2seq, vanilla transformers)"
1903,"Encoder-decoder models (seq2seq, vanilla transformers)"
1929,"Encoder-decoder models (seq2seq, vanilla transformers)"
1932,"Encoder-decoder models (seq2seq, vanilla transformers)"
1945,"Encoder-decoder models (seq2seq, vanilla transformers)"
1948,"Encoder-decoder models (seq2seq, vanilla transformers)"
1955,"Encoder-decoder models (seq2seq, vanilla transformers)"
1989,"Encoder-decoder models (seq2seq, vanilla transformers)"
2016,"Encoder-decoder models (seq2seq, vanilla transformers)"
2021,"Encoder-decoder models (seq2seq, vanilla transformers)"
2027,"Encoder-decoder models (seq2seq, vanilla transformers)"
2029,"Encoder-decoder models (seq2seq, vanilla transformers)"
2055,"Encoder-decoder models (seq2seq, vanilla transformers)"
2076,"Encoder-decoder models (seq2seq, vanilla transformers)"
2078,"Encoder-decoder models (seq2seq, vanilla transformers)"
2108,"Encoder-decoder models (seq2seq, vanilla transformers)"
2111,"Encoder-decoder models (seq2seq, vanilla transformers)"
2176,"Encoder-decoder models (seq2seq, vanilla transformers)"
2200,"Encoder-decoder models (seq2seq, vanilla transformers)"
2215,"Encoder-decoder models (seq2seq, vanilla transformers)"
2216,"Encoder-decoder models (seq2seq, vanilla transformers)"
2230,"Encoder-decoder models (seq2seq, vanilla transformers)"
2243,"Encoder-decoder models (seq2seq, vanilla transformers)"
2249,"Encoder-decoder models (seq2seq, vanilla transformers)"
2261,"Encoder-decoder models (seq2seq, vanilla transformers)"
2265,"Encoder-decoder models (seq2seq, vanilla transformers)"
2267,"Encoder-decoder models (seq2seq, vanilla transformers)"
2276,"Encoder-decoder models (seq2seq, vanilla transformers)"
2328,"Encoder-decoder models (seq2seq, vanilla transformers)"
2332,"Encoder-decoder models (seq2seq, vanilla transformers)"
2356,"Encoder-decoder models (seq2seq, vanilla transformers)"
2365,"Encoder-decoder models (seq2seq, vanilla transformers)"
2395,"Encoder-decoder models (seq2seq, vanilla transformers)"
2426,"Encoder-decoder models (seq2seq, vanilla transformers)"
2432,"Encoder-decoder models (seq2seq, vanilla transformers)"
2445,"Encoder-decoder models (seq2seq, vanilla transformers)"
2448,"Encoder-decoder models (seq2seq, vanilla transformers)"
2463,"Encoder-decoder models (seq2seq, vanilla transformers)"
2470,"Encoder-decoder models (seq2seq, vanilla transformers)"
2477,"Encoder-decoder models (seq2seq, vanilla transformers)"
2509,"Encoder-decoder models (seq2seq, vanilla transformers)"
2526,"Encoder-decoder models (seq2seq, vanilla transformers)"
2533,"Encoder-decoder models (seq2seq, vanilla transformers)"
2554,"Encoder-decoder models (seq2seq, vanilla transformers)"
2566,"Encoder-decoder models (seq2seq, vanilla transformers)"
2574,"Encoder-decoder models (seq2seq, vanilla transformers)"
2587,"Encoder-decoder models (seq2seq, vanilla transformers)"
2589,"Encoder-decoder models (seq2seq, vanilla transformers)"
2604,"Encoder-decoder models (seq2seq, vanilla transformers)"
2620,"Encoder-decoder models (seq2seq, vanilla transformers)"
2642,"Encoder-decoder models (seq2seq, vanilla transformers)"
2721,"Encoder-decoder models (seq2seq, vanilla transformers)"
2728,"Encoder-decoder models (seq2seq, vanilla transformers)"
2736,"Encoder-decoder models (seq2seq, vanilla transformers)"
2753,"Encoder-decoder models (seq2seq, vanilla transformers)"
2806,"Encoder-decoder models (seq2seq, vanilla transformers)"
2830,"Encoder-decoder models (seq2seq, vanilla transformers)"
2833,"Encoder-decoder models (seq2seq, vanilla transformers)"
2839,"Encoder-decoder models (seq2seq, vanilla transformers)"
2848,"Encoder-decoder models (seq2seq, vanilla transformers)"
2862,"Encoder-decoder models (seq2seq, vanilla transformers)"
2864,"Encoder-decoder models (seq2seq, vanilla transformers)"
2886,"Encoder-decoder models (seq2seq, vanilla transformers)"
2887,"Encoder-decoder models (seq2seq, vanilla transformers)"
2890,"Encoder-decoder models (seq2seq, vanilla transformers)"
2891,"Encoder-decoder models (seq2seq, vanilla transformers)"
2894,"Encoder-decoder models (seq2seq, vanilla transformers)"
2900,"Encoder-decoder models (seq2seq, vanilla transformers)"
2906,"Encoder-decoder models (seq2seq, vanilla transformers)"
2911,"Encoder-decoder models (seq2seq, vanilla transformers)"
2922,"Encoder-decoder models (seq2seq, vanilla transformers)"
2933,"Encoder-decoder models (seq2seq, vanilla transformers)"
2948,"Encoder-decoder models (seq2seq, vanilla transformers)"
2961,"Encoder-decoder models (seq2seq, vanilla transformers)"
2969,"Encoder-decoder models (seq2seq, vanilla transformers)"
2997,"Encoder-decoder models (seq2seq, vanilla transformers)"
3020,"Encoder-decoder models (seq2seq, vanilla transformers)"
3035,"Encoder-decoder models (seq2seq, vanilla transformers)"
3036,"Encoder-decoder models (seq2seq, vanilla transformers)"
3037,"Encoder-decoder models (seq2seq, vanilla transformers)"
3042,"Encoder-decoder models (seq2seq, vanilla transformers)"
3066,"Encoder-decoder models (seq2seq, vanilla transformers)"
3075,"Encoder-decoder models (seq2seq, vanilla transformers)"
3116,"Encoder-decoder models (seq2seq, vanilla transformers)"
3120,"Encoder-decoder models (seq2seq, vanilla transformers)"
3144,"Encoder-decoder models (seq2seq, vanilla transformers)"
3150,"Encoder-decoder models (seq2seq, vanilla transformers)"
3153,"Encoder-decoder models (seq2seq, vanilla transformers)"
3155,"Encoder-decoder models (seq2seq, vanilla transformers)"
3161,"Encoder-decoder models (seq2seq, vanilla transformers)"
3168,"Encoder-decoder models (seq2seq, vanilla transformers)"
3170,"Encoder-decoder models (seq2seq, vanilla transformers)"
3173,"Encoder-decoder models (seq2seq, vanilla transformers)"
3176,"Encoder-decoder models (seq2seq, vanilla transformers)"
3235,"Encoder-decoder models (seq2seq, vanilla transformers)"
3241,"Encoder-decoder models (seq2seq, vanilla transformers)"
3301,"Encoder-decoder models (seq2seq, vanilla transformers)"
3306,"Encoder-decoder models (seq2seq, vanilla transformers)"
3318,"Encoder-decoder models (seq2seq, vanilla transformers)"
